,Train,Val
0,0.46089264998483054,0.47808564
1,0.4164107100373431,0.4630356
2,0.39386726198100575,0.449891
3,0.38342698154858035,0.44528377
4,0.3768785501842102,0.43761498
5,0.3766391852132356,0.43817535
6,0.3664171398421605,0.4325289
7,0.3605848360801449,0.4286601
8,0.3507171814002843,0.4285278
9,0.34934472045710124,0.425752
10,0.3402684046157829,0.42274255
11,0.33141576105726117,0.4206879
12,0.3343162341371746,0.41964924
13,0.32640458891438834,0.41917783
14,0.32161236664724285,0.41722465
15,0.324224419303354,0.41776255
16,0.3128374375465979,0.41566107
17,0.31465458566761656,0.4161786
18,0.2982665052366862,0.41147843
19,0.30353726435594564,0.41477668
20,0.2974297455045669,0.41521862
21,0.290677660563895,0.41458583
22,0.28729327108674224,0.41283807
23,0.2731471930398003,0.414317
24,0.27750856057334855,0.41063875
25,0.275373077655818,0.41126546
26,0.2681363138313732,0.41718644
27,0.26144719370791875,0.4138105
28,0.257984396508975,0.41239643
29,0.2559192929106892,0.41556925
30,0.2430355445585609,0.41300458
31,0.24298063449414475,0.41493663
32,0.24064019399370645,0.4150573
33,0.23710025639676494,0.41275498
34,0.22856482857121063,0.4121331
35,0.23273064546308078,0.4105143
36,0.2171242471852659,0.41279447
37,0.2165966654913592,0.41245443
38,0.21858242198782848,0.41227585
39,0.2132955624161049,0.4147668
40,0.2029068108466789,0.41733614
41,0.20154656063402743,0.4144863
42,0.20176630107783128,0.41442454
43,0.19943814447782776,0.41177326
44,0.19183438913883544,0.4135119
45,0.18253370069167005,0.4122816
46,0.18489051620477262,0.41853854
47,0.17630954268316204,0.4139413
48,0.1765974071100144,0.41346943
49,0.1796868669988301,0.41483566
50,0.181618492469738,0.41377288
51,0.1753758198492313,0.41330677
52,0.18009296130672706,0.41302028
53,0.17824794380033682,0.41315913
54,0.1780434683351469,0.41543782
55,0.17225257843491137,0.41549388
56,0.17245668529208397,0.41363037
57,0.17235592003827666,0.4155235
58,0.1679154068556035,0.4152073
59,0.16472426997116743,0.41584006
60,0.17240170193560242,0.41562468
61,0.17449555308288764,0.41480184
62,0.16983210303188842,0.41359496
63,0.1704675676235443,0.41257608
64,0.16739464568418197,0.41664162
65,0.17308223621502036,0.41458774
66,0.1723199340348015,0.41462314
67,0.1648001145947152,0.41578245
68,0.16990728042914685,0.41409323
69,0.17253550508799104,0.41497236
70,0.16330769047277688,0.41419595
71,0.17167621009296125,0.41522187
72,0.16713543256616012,0.41503844
73,0.17161140865311342,0.41303053
74,0.16945827913921122,0.41406736
